primary_label,secondary_labels,rating,filename,source,length,fold
bird,[],5.0,104482.ogg,freefield,320000,-2
bird,[],5.0,72268.ogg,freefield,320000,-2
bird,[],5.0,74242.ogg,freefield,320000,-2
bird,[],5.0,123143.ogg,freefield,320000,-2
bird,[],5.0,86752.ogg,freefield,320000,-2
bird,[],5.0,162736.ogg,freefield,320000,-2
nocall,[],5.0,76449.ogg,freefield,320000,-2
nocall,[],5.0,169255.ogg,freefield,320000,-2
nocall,[],5.0,167359.ogg,freefield,320000,-2
nocall,[],5.0,124686.ogg,freefield,320000,-2
nocall,[],5.0,2519.ogg,freefield,320000,-2
bird,[],5.0,17352.ogg,freefield,320000,-2
bird,[],5.0,104506.ogg,freefield,320000,-2
nocall,[],5.0,59006.ogg,freefield,320000,-2
bird,[],5.0,58230.ogg,freefield,320000,-2
bird,[],5.0,179501.ogg,freefield,320000,-2
nocall,[],5.0,65339.ogg,freefield,320000,-2
nocall,[],5.0,63724.ogg,freefield,320000,-2
nocall,[],5.0,126838.ogg,freefield,320000,-2
nocall,[],5.0,127631.ogg,freefield,320000,-2
nocall,[],5.0,126827.ogg,freefield,320000,-2
nocall,[],5.0,92825.ogg,freefield,320000,-2
nocall,[],5.0,114462.ogg,freefield,320000,-2
nocall,[],5.0,3177.ogg,freefield,320000,-2
bird,[],5.0,96933.ogg,freefield,320000,-2
bird,[],5.0,94149.ogg,freefield,320000,-2
nocall,[],5.0,51681.ogg,freefield,320000,-2
nocall,[],5.0,114625.ogg,freefield,320000,-2
nocall,[],5.0,57051.ogg,freefield,320000,-2
nocall,[],5.0,161678.ogg,freefield,320000,-2
nocall,[],5.0,127293.ogg,freefield,320000,-2
nocall,[],5.0,11687.ogg,freefield,320000,-2
nocall,[],5.0,151255.ogg,freefield,320000,-2
bird,[],5.0,57960.ogg,freefield,320000,-2
nocall,[],5.0,93344.ogg,freefield,320000,-2
bird,[],5.0,3180.ogg,freefield,320000,-2
bird,[],5.0,36052.ogg,freefield,320000,-2
nocall,[],5.0,188822.ogg,freefield,320000,-2
nocall,[],5.0,86645.ogg,freefield,320000,-2
nocall,[],5.0,15851.ogg,freefield,320000,-2
nocall,[],5.0,77786.ogg,freefield,320000,-2
nocall,[],5.0,191740.ogg,freefield,320000,-2
bird,[],5.0,105269.ogg,freefield,320000,-2
bird,[],5.0,51689.ogg,freefield,320000,-2
nocall,[],5.0,111948.ogg,freefield,320000,-2
nocall,[],5.0,176087.ogg,freefield,320000,-2
nocall,[],5.0,77310.ogg,freefield,320000,-2
bird,[],5.0,169561.ogg,freefield,320000,-2
bird,[],5.0,108762.ogg,freefield,320000,-2
nocall,[],5.0,89724.ogg,freefield,320000,-2
nocall,[],5.0,40133.ogg,freefield,320000,-2
nocall,[],5.0,57068.ogg,freefield,320000,-2
nocall,[],5.0,162666.ogg,freefield,320000,-2
bird,[],5.0,106849.ogg,freefield,320000,-2
bird,[],5.0,148942.ogg,freefield,320000,-2
nocall,[],5.0,64198.ogg,freefield,320000,-2
nocall,[],5.0,191517.ogg,freefield,320000,-2
bird,[],5.0,48397.ogg,freefield,320000,-2
nocall,[],5.0,90405.ogg,freefield,320000,-2
nocall,[],5.0,38112.ogg,freefield,320000,-2
nocall,[],5.0,58365.ogg,freefield,320000,-2
nocall,[],5.0,41313.ogg,freefield,320000,-2
nocall,[],5.0,140830.ogg,freefield,320000,-2
bird,[],5.0,140704.ogg,freefield,320000,-2
nocall,[],5.0,23019.ogg,freefield,320000,-2
nocall,[],5.0,24023.ogg,freefield,320000,-2
nocall,[],5.0,52102.ogg,freefield,320000,-2
nocall,[],5.0,58501.ogg,freefield,320000,-2
bird,[],5.0,159329.ogg,freefield,320000,-2
nocall,[],5.0,127518.ogg,freefield,320000,-2
nocall,[],5.0,111178.ogg,freefield,320000,-2
nocall,[],5.0,38291.ogg,freefield,320000,-2
bird,[],5.0,145550.ogg,freefield,320000,-2
nocall,[],5.0,133745.ogg,freefield,320000,-2
nocall,[],5.0,169234.ogg,freefield,320000,-2
nocall,[],5.0,110380.ogg,freefield,320000,-2
nocall,[],5.0,175528.ogg,freefield,320000,-2
nocall,[],5.0,152584.ogg,freefield,320000,-2
nocall,[],5.0,121110.ogg,freefield,320000,-2
bird,[],5.0,179335.ogg,freefield,320000,-2
nocall,[],5.0,73182.ogg,freefield,320000,-2
bird,[],5.0,75969.ogg,freefield,320000,-2
nocall,[],5.0,185240.ogg,freefield,320000,-2
nocall,[],5.0,170796.ogg,freefield,320000,-2
bird,[],5.0,44431.ogg,freefield,320000,-2
nocall,[],5.0,127517.ogg,freefield,320000,-2
nocall,[],5.0,64830.ogg,freefield,320000,-2
nocall,[],5.0,57605.ogg,freefield,320000,-2
nocall,[],5.0,125742.ogg,freefield,320000,-2
nocall,[],5.0,60133.ogg,freefield,320000,-2
bird,[],5.0,117498.ogg,freefield,320000,-2
nocall,[],5.0,88568.ogg,freefield,320000,-2
bird,[],5.0,120383.ogg,freefield,320000,-2
nocall,[],5.0,184221.ogg,freefield,320000,-2
nocall,[],5.0,189849.ogg,freefield,320000,-2
nocall,[],5.0,63803.ogg,freefield,320000,-2
nocall,[],5.0,55108.ogg,freefield,320000,-2
nocall,[],5.0,94407.ogg,freefield,320000,-2
bird,[],5.0,55009.ogg,freefield,320000,-2
nocall,[],5.0,168697.ogg,freefield,320000,-2
bird,[],5.0,188707.ogg,freefield,320000,-2
nocall,[],5.0,130875.ogg,freefield,320000,-2
nocall,[],5.0,41364.ogg,freefield,320000,-2
nocall,[],5.0,102847.ogg,freefield,320000,-2
nocall,[],5.0,79702.ogg,freefield,320000,-2
nocall,[],5.0,86772.ogg,freefield,320000,-2
nocall,[],5.0,54034.ogg,freefield,320000,-2
nocall,[],5.0,131129.ogg,freefield,320000,-2
nocall,[],5.0,94413.ogg,freefield,320000,-2
nocall,[],5.0,155181.ogg,freefield,320000,-2
nocall,[],5.0,122187.ogg,freefield,320000,-2
nocall,[],5.0,128572.ogg,freefield,320000,-2
bird,[],5.0,160361.ogg,freefield,320000,-2
nocall,[],5.0,83105.ogg,freefield,320000,-2
nocall,[],5.0,157830.ogg,freefield,320000,-2
nocall,[],5.0,167104.ogg,freefield,320000,-2
nocall,[],5.0,111403.ogg,freefield,320000,-2
bird,[],5.0,72696.ogg,freefield,320000,-2
nocall,[],5.0,144914.ogg,freefield,320000,-2
bird,[],5.0,54488.ogg,freefield,320000,-2
nocall,[],5.0,170599.ogg,freefield,320000,-2
nocall,[],5.0,34266.ogg,freefield,320000,-2
bird,[],5.0,111012.ogg,freefield,320000,-2
nocall,[],5.0,23025.ogg,freefield,320000,-2
nocall,[],5.0,171182.ogg,freefield,320000,-2
nocall,[],5.0,191288.ogg,freefield,320000,-2
nocall,[],5.0,124600.ogg,freefield,320000,-2
nocall,[],5.0,79275.ogg,freefield,320000,-2
nocall,[],5.0,104628.ogg,freefield,320000,-2
nocall,[],5.0,177645.ogg,freefield,320000,-2
nocall,[],5.0,156041.ogg,freefield,320000,-2
nocall,[],5.0,130586.ogg,freefield,320000,-2
nocall,[],5.0,59314.ogg,freefield,320000,-2
nocall,[],5.0,86647.ogg,freefield,320000,-2
bird,[],5.0,157767.ogg,freefield,320000,-2
nocall,[],5.0,73508.ogg,freefield,320000,-2
nocall,[],5.0,67833.ogg,freefield,320000,-2
bird,[],5.0,99159.ogg,freefield,320000,-2
nocall,[],5.0,56953.ogg,freefield,320000,-2
nocall,[],5.0,134970.ogg,freefield,320000,-2
nocall,[],5.0,61026.ogg,freefield,320000,-2
nocall,[],5.0,162685.ogg,freefield,320000,-2
nocall,[],5.0,16989.ogg,freefield,320000,-2
nocall,[],5.0,58271.ogg,freefield,320000,-2
nocall,[],5.0,94401.ogg,freefield,320000,-2
nocall,[],5.0,50852.ogg,freefield,320000,-2
bird,[],5.0,172166.ogg,freefield,320000,-2
nocall,[],5.0,126854.ogg,freefield,320000,-2
nocall,[],5.0,15287.ogg,freefield,320000,-2
nocall,[],5.0,156940.ogg,freefield,320000,-2
nocall,[],5.0,95842.ogg,freefield,320000,-2
nocall,[],5.0,83106.ogg,freefield,320000,-2
nocall,[],5.0,157828.ogg,freefield,320000,-2
bird,[],5.0,143284.ogg,freefield,320000,-2
nocall,[],5.0,127133.ogg,freefield,320000,-2
nocall,[],5.0,169924.ogg,freefield,320000,-2
nocall,[],5.0,75099.ogg,freefield,320000,-2
bird,[],5.0,80397.ogg,freefield,320000,-2
nocall,[],5.0,102079.ogg,freefield,320000,-2
nocall,[],5.0,42813.ogg,freefield,320000,-2
nocall,[],5.0,127295.ogg,freefield,320000,-2
nocall,[],5.0,61640.ogg,freefield,320000,-2
nocall,[],5.0,131981.ogg,freefield,320000,-2
nocall,[],5.0,113348.ogg,freefield,320000,-2
bird,[],5.0,127673.ogg,freefield,320000,-2
bird,[],5.0,169038.ogg,freefield,320000,-2
nocall,[],5.0,38389.ogg,freefield,320000,-2
nocall,[],5.0,64173.ogg,freefield,320000,-2
nocall,[],5.0,50122.ogg,freefield,320000,-2
nocall,[],5.0,155379.ogg,freefield,320000,-2
nocall,[],5.0,38641.ogg,freefield,320000,-2
nocall,[],5.0,45986.ogg,freefield,320000,-2
nocall,[],5.0,64201.ogg,freefield,320000,-2
nocall,[],5.0,149931.ogg,freefield,320000,-2
nocall,[],5.0,118743.ogg,freefield,320000,-2
nocall,[],5.0,76372.ogg,freefield,320000,-2
bird,[],5.0,28776.ogg,freefield,320000,-2
nocall,[],5.0,91753.ogg,freefield,320000,-2
nocall,[],5.0,183162.ogg,freefield,320000,-2
nocall,[],5.0,102094.ogg,freefield,320000,-2
bird,[],5.0,164876.ogg,freefield,320000,-2
nocall,[],5.0,155120.ogg,freefield,320000,-2
bird,[],5.0,192648.ogg,freefield,320000,-2
nocall,[],5.0,58405.ogg,freefield,320000,-2
nocall,[],5.0,76098.ogg,freefield,320000,-2
nocall,[],5.0,58510.ogg,freefield,320000,-2
bird,[],5.0,89681.ogg,freefield,320000,-2
nocall,[],5.0,157611.ogg,freefield,320000,-2
nocall,[],5.0,185139.ogg,freefield,320000,-2
bird,[],5.0,72843.ogg,freefield,320000,-2
nocall,[],5.0,160010.ogg,freefield,320000,-2
nocall,[],5.0,22519.ogg,freefield,320000,-2
nocall,[],5.0,64142.ogg,freefield,320000,-2
nocall,[],5.0,149341.ogg,freefield,320000,-2
nocall,[],5.0,72812.ogg,freefield,320000,-2
bird,[],5.0,56552.ogg,freefield,320000,-2
nocall,[],5.0,23024.ogg,freefield,320000,-2
nocall,[],5.0,26905.ogg,freefield,320000,-2
nocall,[],5.0,187776.ogg,freefield,320000,-2
nocall,[],5.0,79274.ogg,freefield,320000,-2
nocall,[],5.0,63719.ogg,freefield,320000,-2
nocall,[],5.0,178908.ogg,freefield,320000,-2
nocall,[],5.0,32491.ogg,freefield,320000,-2
nocall,[],5.0,127172.ogg,freefield,320000,-2
bird,[],5.0,162648.ogg,freefield,320000,-2
nocall,[],5.0,72515.ogg,freefield,320000,-2
nocall,[],5.0,111183.ogg,freefield,320000,-2
nocall,[],5.0,149079.ogg,freefield,320000,-2
nocall,[],5.0,42797.ogg,freefield,320000,-2
nocall,[],5.0,188171.ogg,freefield,320000,-2
bird,[],5.0,189852.ogg,freefield,320000,-2
bird,[],5.0,18043.ogg,freefield,320000,-2
nocall,[],5.0,169283.ogg,freefield,320000,-2
nocall,[],5.0,70983.ogg,freefield,320000,-2
nocall,[],5.0,166221.ogg,freefield,320000,-2
nocall,[],5.0,75092.ogg,freefield,320000,-2
nocall,[],5.0,105274.ogg,freefield,320000,-2
nocall,[],5.0,136540.ogg,freefield,320000,-2
nocall,[],5.0,11694.ogg,freefield,320000,-2
nocall,[],5.0,86262.ogg,freefield,320000,-2
nocall,[],5.0,134889.ogg,freefield,320000,-2
nocall,[],5.0,147944.ogg,freefield,320000,-2
bird,[],5.0,14529.ogg,freefield,320000,-2
nocall,[],5.0,61181.ogg,freefield,320000,-2
nocall,[],5.0,168897.ogg,freefield,320000,-2
nocall,[],5.0,160523.ogg,freefield,320000,-2
bird,[],5.0,95035.ogg,freefield,320000,-2
nocall,[],5.0,65674.ogg,freefield,320000,-2
nocall,[],5.0,124681.ogg,freefield,320000,-2
nocall,[],5.0,127171.ogg,freefield,320000,-2
bird,[],5.0,44110.ogg,freefield,320000,-2
nocall,[],5.0,138465.ogg,freefield,320000,-2
nocall,[],5.0,56908.ogg,freefield,320000,-2
nocall,[],5.0,151384.ogg,freefield,320000,-2
nocall,[],5.0,91554.ogg,freefield,320000,-2
nocall,[],5.0,72227.ogg,freefield,320000,-2
nocall,[],5.0,156146.ogg,freefield,320000,-2
bird,[],5.0,164172.ogg,freefield,320000,-2
nocall,[],5.0,36044.ogg,freefield,320000,-2
nocall,[],5.0,127998.ogg,freefield,320000,-2
nocall,[],5.0,6108.ogg,freefield,320000,-2
nocall,[],5.0,15472.ogg,freefield,320000,-2
nocall,[],5.0,57581.ogg,freefield,320000,-2
nocall,[],5.0,81484.ogg,freefield,320000,-2
nocall,[],5.0,157714.ogg,freefield,320000,-2
nocall,[],5.0,58948.ogg,freefield,320000,-2
bird,[],5.0,19423.ogg,freefield,320000,-2
nocall,[],5.0,107214.ogg,freefield,320000,-2
nocall,[],5.0,18525.ogg,freefield,320000,-2
nocall,[],5.0,81430.ogg,freefield,320000,-2
nocall,[],5.0,114640.ogg,freefield,320000,-2
nocall,[],5.0,97387.ogg,freefield,320000,-2
nocall,[],5.0,88226.ogg,freefield,320000,-2
nocall,[],5.0,46351.ogg,freefield,320000,-2
nocall,[],5.0,69084.ogg,freefield,320000,-2
bird,[],5.0,184216.ogg,freefield,320000,-2
bird,[],5.0,108903.ogg,freefield,320000,-2
nocall,[],5.0,111176.ogg,freefield,320000,-2
nocall,[],5.0,22721.ogg,freefield,320000,-2
nocall,[],5.0,98633.ogg,freefield,320000,-2
nocall,[],5.0,179390.ogg,freefield,320000,-2
nocall,[],5.0,179601.ogg,freefield,320000,-2
bird,[],5.0,161933.ogg,freefield,320000,-2
nocall,[],5.0,86638.ogg,freefield,320000,-2
nocall,[],5.0,110915.ogg,freefield,320000,-2
bird,[],5.0,51691.ogg,freefield,320000,-2
nocall,[],5.0,169094.ogg,freefield,320000,-2
nocall,[],5.0,38887.ogg,freefield,320000,-2
bird,[],5.0,33196.ogg,freefield,320000,-2
nocall,[],5.0,47651.ogg,freefield,320000,-2
bird,[],5.0,73618.ogg,freefield,320000,-2
nocall,[],5.0,15352.ogg,freefield,320000,-2
nocall,[],5.0,180617.ogg,freefield,320000,-2
nocall,[],5.0,82267.ogg,freefield,320000,-2
nocall,[],5.0,179047.ogg,freefield,320000,-2
bird,[],5.0,103073.ogg,freefield,320000,-2
nocall,[],5.0,15652.ogg,freefield,320000,-2
nocall,[],5.0,126831.ogg,freefield,320000,-2
nocall,[],5.0,162224.ogg,freefield,320000,-2
bird,[],5.0,76082.ogg,freefield,320000,-2
nocall,[],5.0,73356.ogg,freefield,320000,-2
nocall,[],5.0,122065.ogg,freefield,320000,-2
nocall,[],5.0,82268.ogg,freefield,320000,-2
nocall,[],5.0,20714.ogg,freefield,320000,-2
nocall,[],5.0,52791.ogg,freefield,320000,-2
nocall,[],5.0,30414.ogg,freefield,320000,-2
nocall,[],5.0,46345.ogg,freefield,320000,-2
nocall,[],5.0,50061.ogg,freefield,320000,-2
bird,[],5.0,104014.ogg,freefield,320000,-2
nocall,[],5.0,157711.ogg,freefield,320000,-2
nocall,[],5.0,31169.ogg,freefield,320000,-2
bird,[],5.0,60119.ogg,freefield,320000,-2
nocall,[],5.0,170000.ogg,freefield,320000,-2
nocall,[],5.0,192592.ogg,freefield,320000,-2
bird,[],5.0,176965.ogg,freefield,320000,-2
nocall,[],5.0,86764.ogg,freefield,320000,-2
nocall,[],5.0,109087.ogg,freefield,320000,-2
nocall,[],5.0,42284.ogg,freefield,320000,-2
bird,[],5.0,65746.ogg,freefield,320000,-2
bird,[],5.0,34165.ogg,freefield,320000,-2
nocall,[],5.0,109157.ogg,freefield,320000,-2
nocall,[],5.0,184448.ogg,freefield,320000,-2
bird,[],5.0,19029.ogg,freefield,320000,-2
bird,[],5.0,104427.ogg,freefield,320000,-2
bird,[],5.0,157678.ogg,freefield,320000,-2
bird,[],5.0,18228.ogg,freefield,320000,-2
nocall,[],5.0,127299.ogg,freefield,320000,-2
nocall,[],5.0,160539.ogg,freefield,320000,-2
nocall,[],5.0,148265.ogg,freefield,320000,-2
bird,[],5.0,58231.ogg,freefield,320000,-2
nocall,[],5.0,57583.ogg,freefield,320000,-2
nocall,[],5.0,186518.ogg,freefield,320000,-2
bird,[],5.0,94796.ogg,freefield,320000,-2
nocall,[],5.0,132852.ogg,freefield,320000,-2
nocall,[],5.0,191295.ogg,freefield,320000,-2
bird,[],5.0,188704.ogg,freefield,320000,-2
nocall,[],5.0,77788.ogg,freefield,320000,-2
nocall,[],5.0,50049.ogg,freefield,320000,-2
nocall,[],5.0,81058.ogg,freefield,320000,-2
nocall,[],5.0,78497.ogg,freefield,320000,-2
bird,[],5.0,15459.ogg,freefield,320000,-2
nocall,[],5.0,57028.ogg,freefield,320000,-2
nocall,[],5.0,71696.ogg,freefield,320000,-2
nocall,[],5.0,40974.ogg,freefield,320000,-2
nocall,[],5.0,41302.ogg,freefield,320000,-2
nocall,[],5.0,166816.ogg,freefield,320000,-2
bird,[],5.0,156608.ogg,freefield,320000,-2
nocall,[],5.0,94412.ogg,freefield,320000,-2
bird,[],5.0,22133.ogg,freefield,320000,-2
nocall,[],5.0,157652.ogg,freefield,320000,-2
nocall,[],5.0,57046.ogg,freefield,320000,-2
bird,[],5.0,47051.ogg,freefield,320000,-2
nocall,[],5.0,38111.ogg,freefield,320000,-2
nocall,[],5.0,69315.ogg,freefield,320000,-2
bird,[],5.0,126917.ogg,freefield,320000,-2
nocall,[],5.0,121570.ogg,freefield,320000,-2
nocall,[],5.0,14853.ogg,freefield,320000,-2
bird,[],5.0,18765.ogg,freefield,320000,-2
nocall,[],5.0,47704.ogg,freefield,320000,-2
bird,[],5.0,191743.ogg,freefield,320000,-2
nocall,[],5.0,17054.ogg,freefield,320000,-2
nocall,[],5.0,93657.ogg,freefield,320000,-2
bird,[],5.0,164927.ogg,freefield,320000,-2
nocall,[],5.0,190682.ogg,freefield,320000,-2
nocall,[],5.0,115411.ogg,freefield,320000,-2
nocall,[],5.0,127802.ogg,freefield,320000,-2
nocall,[],5.0,192149.ogg,freefield,320000,-2
nocall,[],5.0,72228.ogg,freefield,320000,-2
nocall,[],5.0,65332.ogg,freefield,320000,-2
nocall,[],5.0,150364.ogg,freefield,320000,-2
nocall,[],5.0,121357.ogg,freefield,320000,-2
nocall,[],5.0,152938.ogg,freefield,320000,-2
nocall,[],5.0,65995.ogg,freefield,320000,-2
nocall,[],5.0,146867.ogg,freefield,320000,-2
nocall,[],5.0,55495.ogg,freefield,320000,-2
nocall,[],5.0,16629.ogg,freefield,320000,-2
bird,[],5.0,91909.ogg,freefield,320000,-2
nocall,[],5.0,81873.ogg,freefield,320000,-2
nocall,[],5.0,171406.ogg,freefield,320000,-2
nocall,[],5.0,184148.ogg,freefield,320000,-2
nocall,[],5.0,93663.ogg,freefield,320000,-2
nocall,[],5.0,139769.ogg,freefield,320000,-2
bird,[],5.0,186999.ogg,freefield,320000,-2
nocall,[],5.0,80317.ogg,freefield,320000,-2
nocall,[],5.0,184635.ogg,freefield,320000,-2
nocall,[],5.0,63926.ogg,freefield,320000,-2
nocall,[],5.0,193889.ogg,freefield,320000,-2
bird,[],5.0,89062.ogg,freefield,320000,-2
nocall,[],5.0,95234.ogg,freefield,320000,-2
nocall,[],5.0,141160.ogg,freefield,320000,-2
nocall,[],5.0,137837.ogg,freefield,320000,-2
nocall,[],5.0,73114.ogg,freefield,320000,-2
nocall,[],5.0,110379.ogg,freefield,320000,-2
nocall,[],5.0,14527.ogg,freefield,320000,-2
bird,[],5.0,123126.ogg,freefield,320000,-2
nocall,[],5.0,157599.ogg,freefield,320000,-2
bird,[],5.0,157311.ogg,freefield,320000,-2
nocall,[],5.0,65269.ogg,freefield,320000,-2
bird,[],5.0,53695.ogg,freefield,320000,-2
nocall,[],5.0,108404.ogg,freefield,320000,-2
nocall,[],5.0,38882.ogg,freefield,320000,-2
nocall,[],5.0,55515.ogg,freefield,320000,-2
nocall,[],5.0,39984.ogg,freefield,320000,-2
bird,[],5.0,125813.ogg,freefield,320000,-2
nocall,[],5.0,32496.ogg,freefield,320000,-2
nocall,[],5.0,124700.ogg,freefield,320000,-2
nocall,[],5.0,23257.ogg,freefield,320000,-2
nocall,[],5.0,91448.ogg,freefield,320000,-2
nocall,[],5.0,113147.ogg,freefield,320000,-2
bird,[],5.0,108777.ogg,freefield,320000,-2
bird,[],5.0,111034.ogg,freefield,320000,-2
nocall,[],5.0,15290.ogg,freefield,320000,-2
bird,[],5.0,105236.ogg,freefield,320000,-2
bird,[],5.0,44397.ogg,freefield,320000,-2
bird,[],5.0,101454.ogg,freefield,320000,-2
nocall,[],5.0,70095.ogg,freefield,320000,-2
nocall,[],5.0,141168.ogg,freefield,320000,-2
nocall,[],5.0,187662.ogg,freefield,320000,-2
nocall,[],5.0,63738.ogg,freefield,320000,-2
nocall,[],5.0,140819.ogg,freefield,320000,-2
nocall,[],5.0,134988.ogg,freefield,320000,-2
nocall,[],5.0,156906.ogg,freefield,320000,-2
bird,[],5.0,38977.ogg,freefield,320000,-2
bird,[],5.0,75167.ogg,freefield,320000,-2
nocall,[],5.0,160005.ogg,freefield,320000,-2
nocall,[],5.0,162103.ogg,freefield,320000,-2
nocall,[],5.0,147240.ogg,freefield,320000,-2
nocall,[],5.0,86928.ogg,freefield,320000,-2
nocall,[],5.0,74480.ogg,freefield,320000,-2
nocall,[],5.0,150337.ogg,freefield,320000,-2
bird,[],5.0,176136.ogg,freefield,320000,-2
nocall,[],5.0,165120.ogg,freefield,320000,-2
nocall,[],5.0,66593.ogg,freefield,320000,-2
nocall,[],5.0,56939.ogg,freefield,320000,-2
nocall,[],5.0,28250.ogg,freefield,320000,-2
bird,[],5.0,25523.ogg,freefield,320000,-2
nocall,[],5.0,168051.ogg,freefield,320000,-2
nocall,[],5.0,55377.ogg,freefield,320000,-2
nocall,[],5.0,166661.ogg,freefield,320000,-2
bird,[],5.0,93074.ogg,freefield,320000,-2
nocall,[],5.0,145528.ogg,freefield,320000,-2
nocall,[],5.0,126164.ogg,freefield,320000,-2
nocall,[],5.0,57045.ogg,freefield,320000,-2
bird,[],5.0,66093.ogg,freefield,320000,-2
nocall,[],5.0,50422.ogg,freefield,320000,-2
nocall,[],5.0,29522.ogg,freefield,320000,-2
nocall,[],5.0,96656.ogg,freefield,320000,-2
nocall,[],5.0,191923.ogg,freefield,320000,-2
nocall,[],5.0,107213.ogg,freefield,320000,-2
nocall,[],5.0,1042.ogg,freefield,320000,-2
nocall,[],5.0,92826.ogg,freefield,320000,-2
nocall,[],5.0,81153.ogg,freefield,320000,-2
nocall,[],5.0,51730.ogg,freefield,320000,-2
nocall,[],5.0,95957.ogg,freefield,320000,-2
nocall,[],5.0,42541.ogg,freefield,320000,-2
nocall,[],5.0,161972.ogg,freefield,320000,-2
bird,[],5.0,114621.ogg,freefield,320000,-2
nocall,[],5.0,151383.ogg,freefield,320000,-2
bird,[],5.0,52191.ogg,freefield,320000,-2
bird,[],5.0,20020.ogg,freefield,320000,-2
bird,[],5.0,131134.ogg,freefield,320000,-2
nocall,[],5.0,162711.ogg,freefield,320000,-2
nocall,[],5.0,20001.ogg,freefield,320000,-2
bird,[],5.0,34180.ogg,freefield,320000,-2
nocall,[],5.0,127512.ogg,freefield,320000,-2
nocall,[],5.0,63924.ogg,freefield,320000,-2
bird,[],5.0,15598.ogg,freefield,320000,-2
bird,[],5.0,82908.ogg,freefield,320000,-2
nocall,[],5.0,124676.ogg,freefield,320000,-2
nocall,[],5.0,118331.ogg,freefield,320000,-2
nocall,[],5.0,173907.ogg,freefield,320000,-2
nocall,[],5.0,168050.ogg,freefield,320000,-2
nocall,[],5.0,120482.ogg,freefield,320000,-2
nocall,[],5.0,50679.ogg,freefield,320000,-2
bird,[],5.0,140799.ogg,freefield,320000,-2
nocall,[],5.0,23294.ogg,freefield,320000,-2
bird,[],5.0,43779.ogg,freefield,320000,-2
nocall,[],5.0,143305.ogg,freefield,320000,-2
nocall,[],5.0,54818.ogg,freefield,320000,-2
nocall,[],5.0,162683.ogg,freefield,320000,-2
nocall,[],5.0,55659.ogg,freefield,320000,-2
bird,[],5.0,65888.ogg,freefield,320000,-2
nocall,[],5.0,157468.ogg,freefield,320000,-2
bird,[],5.0,176786.ogg,freefield,320000,-2
bird,[],5.0,49806.ogg,freefield,320000,-2
nocall,[],5.0,17079.ogg,freefield,320000,-2
nocall,[],5.0,73258.ogg,freefield,320000,-2
nocall,[],5.0,39974.ogg,freefield,320000,-2
bird,[],5.0,126163.ogg,freefield,320000,-2
nocall,[],5.0,42195.ogg,freefield,320000,-2
bird,[],5.0,99198.ogg,freefield,320000,-2
bird,[],5.0,101413.ogg,freefield,320000,-2
nocall,[],5.0,159543.ogg,freefield,320000,-2
bird,[],5.0,104205.ogg,freefield,320000,-2
nocall,[],5.0,194224.ogg,freefield,320000,-2
nocall,[],5.0,146835.ogg,freefield,320000,-2
nocall,[],5.0,66472.ogg,freefield,320000,-2
nocall,[],5.0,149077.ogg,freefield,320000,-2
bird,[],5.0,182524.ogg,freefield,320000,-2
bird,[],5.0,101422.ogg,freefield,320000,-2
nocall,[],5.0,60085.ogg,freefield,320000,-2
nocall,[],5.0,164694.ogg,freefield,320000,-2
nocall,[],5.0,94638.ogg,freefield,320000,-2
nocall,[],5.0,38393.ogg,freefield,320000,-2
nocall,[],5.0,127363.ogg,freefield,320000,-2
nocall,[],5.0,48412.ogg,freefield,320000,-2
bird,[],5.0,184821.ogg,freefield,320000,-2
bird,[],5.0,75968.ogg,freefield,320000,-2
nocall,[],5.0,148410.ogg,freefield,320000,-2
nocall,[],5.0,156524.ogg,freefield,320000,-2
bird,[],5.0,157312.ogg,freefield,320000,-2
nocall,[],5.0,171187.ogg,freefield,320000,-2
nocall,[],5.0,48154.ogg,freefield,320000,-2
nocall,[],5.0,179360.ogg,freefield,320000,-2
nocall,[],5.0,171008.ogg,freefield,320000,-2
nocall,[],5.0,182397.ogg,freefield,320000,-2
nocall,[],5.0,158602.ogg,freefield,320000,-2
nocall,[],5.0,127349.ogg,freefield,320000,-2
nocall,[],5.0,73101.ogg,freefield,320000,-2
nocall,[],5.0,87949.ogg,freefield,320000,-2
bird,[],5.0,138040.ogg,freefield,320000,-2
bird,[],5.0,111090.ogg,freefield,320000,-2
nocall,[],5.0,72008.ogg,freefield,320000,-2
nocall,[],5.0,174776.ogg,freefield,320000,-2
nocall,[],5.0,188687.ogg,freefield,320000,-2
bird,[],5.0,33256.ogg,freefield,320000,-2
nocall,[],5.0,74264.ogg,freefield,320000,-2
nocall,[],5.0,40551.ogg,freefield,320000,-2
nocall,[],5.0,38579.ogg,freefield,320000,-2
bird,[],5.0,102088.ogg,freefield,320000,-2
nocall,[],5.0,69093.ogg,freefield,320000,-2
bird,[],5.0,193481.ogg,freefield,320000,-2
bird,[],5.0,90161.ogg,freefield,320000,-2
nocall,[],5.0,157284.ogg,freefield,320000,-2
nocall,[],5.0,191201.ogg,freefield,320000,-2
nocall,[],5.0,190694.ogg,freefield,320000,-2
nocall,[],5.0,44052.ogg,freefield,320000,-2
nocall,[],5.0,40175.ogg,freefield,320000,-2
bird,[],5.0,120948.ogg,freefield,320000,-2
nocall,[],5.0,23040.ogg,freefield,320000,-2
bird,[],5.0,187660.ogg,freefield,320000,-2
nocall,[],5.0,174030.ogg,freefield,320000,-2
